id,Label,Easting,Northing,Reflectance,Band,Wavelength,Date,Projection
1463,43,399145.9043209877,4178332.586419754,93,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1464,42,399567.67592592596,4178675.88888889,93,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1465,41,400322.9413580247,4179048.6172839515,101,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1466,40,401274.37962962966,4179274.216049384,115,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1467,38,402323.9043209877,4179303.6419753097,121,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1468,37,403088.97839506174,4178734.7407407416,119,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1469,36,402500.4598765432,4178597.4197530877,117,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1470,35,401647.1080246914,4178558.185185186,112,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1471,34,400960.5030864198,4178489.524691359,103,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1472,33,399920.7870370371,4178224.6913580257,110,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1473,32,399293.0339506173,4177851.962962964,100,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1474,31,398782.98456790124,4177528.277777779,104,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1475,30,398851.6450617284,4176792.6296296306,114,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1476,29,399704.9969135803,4177341.913580248,94,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1477,28,400538.7314814815,4177695.024691359,100,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1478,27,401274.37962962966,4177842.154320989,105,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1479,26,402176.77469135803,4177901.0061728405,116,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1480,25,402598.5462962963,4177930.4320987663,118,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1481,24,402853.5709876543,4177381.1481481493,134,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1482,23,401951.17592592596,4177175.166666668,116,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1483,22,401097.8240740741,4177126.123456791,112,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1484,21,400430.8364197531,4177096.697530865,105,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1485,20,399871.7438271605,4176880.9074074086,107,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1486,19,399332.26851851854,4176655.308641976,106,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1487,18,398939.9228395062,4176449.327160495,98,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1488,17,399508.8240740741,4176262.962962964,98,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1489,16,400273.89814814815,4176184.4938271614,97,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1490,15,401235.1450617284,4176233.5370370382,101,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1491,14,402088.4969135803,4176292.38888889,105,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1492,13,402686.8240740741,4176410.0925925937,112,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1493,12,403236.1080246914,4176410.0925925937,118,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1494,11,403294.9598765432,4175890.234567902,129,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1495,10,402755.48456790124,4175713.6790123465,110,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1496,9,402029.6450617284,4175595.975308643,105,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1497,8,401225.3364197531,4175645.0185185196,100,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1498,7,400528.9228395062,4175684.2530864207,100,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1499,6,400018.87345679017,4175811.7654321,96,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1500,5,399410.737654321,4175998.1296296306,96,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1501,4,401274.37962962966,4175262.4814814827,98,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1502,3,401980.60185185185,4175203.6296296306,108,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1503,2,402775.10185185185,4175252.672839507,112,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1504,1,403167.4475308642,4175448.8456790135,123,B2,0.482,2014-02-25,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1505,44,398469.1080246914,4177832.3456790135,116,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1506,43,399145.9043209877,4178332.586419754,119,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1507,42,399567.67592592596,4178675.88888889,118,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1508,41,400322.9413580247,4179048.6172839515,123,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1509,40,401274.37962962966,4179274.216049384,137,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1510,38,402323.9043209877,4179303.6419753097,146,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1511,37,403088.97839506174,4178734.7407407416,149,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1512,36,402500.4598765432,4178597.4197530877,140,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1513,35,401647.1080246914,4178558.185185186,132,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1514,34,400960.5030864198,4178489.524691359,127,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1515,33,399920.7870370371,4178224.6913580257,134,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1516,32,399293.0339506173,4177851.962962964,124,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1517,31,398782.98456790124,4177528.277777779,122,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1518,30,398851.6450617284,4176792.6296296306,138,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1519,29,399704.9969135803,4177341.913580248,120,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1520,28,400538.7314814815,4177695.024691359,122,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1521,27,401274.37962962966,4177842.154320989,126,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1522,26,402176.77469135803,4177901.0061728405,136,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1523,25,402598.5462962963,4177930.4320987663,137,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1524,24,402853.5709876543,4177381.1481481493,157,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1525,23,401951.17592592596,4177175.166666668,136,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1526,22,401097.8240740741,4177126.123456791,127,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1527,21,400430.8364197531,4177096.697530865,126,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1528,20,399871.7438271605,4176880.9074074086,120,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1529,19,399332.26851851854,4176655.308641976,133,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1530,18,398939.9228395062,4176449.327160495,121,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1531,17,399508.8240740741,4176262.962962964,124,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1532,16,400273.89814814815,4176184.4938271614,121,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1533,15,401235.1450617284,4176233.5370370382,118,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1534,14,402088.4969135803,4176292.38888889,126,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1535,13,402686.8240740741,4176410.0925925937,129,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1536,12,403236.1080246914,4176410.0925925937,152,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1537,11,403294.9598765432,4175890.234567902,145,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1538,10,402755.48456790124,4175713.6790123465,128,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1539,9,402029.6450617284,4175595.975308643,126,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1540,8,401225.3364197531,4175645.0185185196,122,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1541,7,400528.9228395062,4175684.2530864207,119,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1542,6,400018.87345679017,4175811.7654321,119,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1543,5,399410.737654321,4175998.1296296306,121,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1544,4,401274.37962962966,4175262.4814814827,116,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1545,3,401980.60185185185,4175203.6296296306,125,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1546,2,402775.10185185185,4175252.672839507,140,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1547,1,403167.4475308642,4175448.8456790135,146,B7,2.2005,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1548,44,398469.1080246914,4177832.3456790135,89,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1549,43,399145.9043209877,4178332.586419754,95,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1550,42,399567.67592592596,4178675.88888889,97,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1551,41,400322.9413580247,4179048.6172839515,104,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1552,40,401274.37962962966,4179274.216049384,115,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1553,38,402323.9043209877,4179303.6419753097,121,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1554,37,403088.97839506174,4178734.7407407416,118,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1555,36,402500.4598765432,4178597.4197530877,115,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1556,35,401647.1080246914,4178558.185185186,111,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1557,34,400960.5030864198,4178489.524691359,106,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1558,33,399920.7870370371,4178224.6913580257,109,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1559,32,399293.0339506173,4177851.962962964,101,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1560,31,398782.98456790124,4177528.277777779,102,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1561,30,398851.6450617284,4176792.6296296306,106,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1562,29,399704.9969135803,4177341.913580248,95,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1563,28,400538.7314814815,4177695.024691359,102,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1564,27,401274.37962962966,4177842.154320989,106,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1565,26,402176.77469135803,4177901.0061728405,112,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1566,25,402598.5462962963,4177930.4320987663,114,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1567,24,402853.5709876543,4177381.1481481493,134,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1568,23,401951.17592592596,4177175.166666668,114,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1569,22,401097.8240740741,4177126.123456791,109,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1570,21,400430.8364197531,4177096.697530865,105,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1571,20,399871.7438271605,4176880.9074074086,105,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1572,19,399332.26851851854,4176655.308641976,104,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1573,18,398939.9228395062,4176449.327160495,99,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1574,17,399508.8240740741,4176262.962962964,100,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1575,16,400273.89814814815,4176184.4938271614,98,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1576,15,401235.1450617284,4176233.5370370382,102,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1577,14,402088.4969135803,4176292.38888889,104,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1578,13,402686.8240740741,4176410.0925925937,109,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1579,12,403236.1080246914,4176410.0925925937,120,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1580,11,403294.9598765432,4175890.234567902,114,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1581,10,402755.48456790124,4175713.6790123465,107,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1582,9,402029.6450617284,4175595.975308643,102,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1583,8,401225.3364197531,4175645.0185185196,100,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1584,7,400528.9228395062,4175684.2530864207,99,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1585,6,400018.87345679017,4175811.7654321,96,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1586,5,399410.737654321,4175998.1296296306,95,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1587,4,401274.37962962966,4175262.4814814827,95,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1588,3,401980.60185185185,4175203.6296296306,104,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1589,2,402775.10185185185,4175252.672839507,112,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1590,1,403167.4475308642,4175448.8456790135,113,B2,0.482,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1591,44,398469.1080246914,4177832.3456790135,94,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1592,43,399145.9043209877,4178332.586419754,100,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1593,42,399567.67592592596,4178675.88888889,98,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1594,41,400322.9413580247,4179048.6172839515,105,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1595,40,401274.37962962966,4179274.216049384,117,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1596,38,402323.9043209877,4179303.6419753097,123,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1597,37,403088.97839506174,4178734.7407407416,121,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1598,36,402500.4598765432,4178597.4197530877,116,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1599,35,401647.1080246914,4178558.185185186,112,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1600,34,400960.5030864198,4178489.524691359,106,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1601,33,399920.7870370371,4178224.6913580257,112,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1602,32,399293.0339506173,4177851.962962964,104,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1603,31,398782.98456790124,4177528.277777779,103,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1604,30,398851.6450617284,4176792.6296296306,109,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1605,29,399704.9969135803,4177341.913580248,97,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1606,28,400538.7314814815,4177695.024691359,102,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1607,27,401274.37962962966,4177842.154320989,104,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1608,26,402176.77469135803,4177901.0061728405,112,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1609,25,402598.5462962963,4177930.4320987663,115,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1610,24,402853.5709876543,4177381.1481481493,135,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1611,23,401951.17592592596,4177175.166666668,112,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1612,22,401097.8240740741,4177126.123456791,107,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1613,21,400430.8364197531,4177096.697530865,104,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1614,20,399871.7438271605,4176880.9074074086,103,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1615,19,399332.26851851854,4176655.308641976,108,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1616,18,398939.9228395062,4176449.327160495,103,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1617,17,399508.8240740741,4176262.962962964,104,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1618,16,400273.89814814815,4176184.4938271614,99,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1619,15,401235.1450617284,4176233.5370370382,101,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1620,14,402088.4969135803,4176292.38888889,102,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1621,13,402686.8240740741,4176410.0925925937,106,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1622,12,403236.1080246914,4176410.0925925937,118,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1623,11,403294.9598765432,4175890.234567902,116,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1624,10,402755.48456790124,4175713.6790123465,105,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1625,9,402029.6450617284,4175595.975308643,102,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1626,8,401225.3364197531,4175645.0185185196,99,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1627,7,400528.9228395062,4175684.2530864207,99,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
1628,6,400018.87345679017,4175811.7654321,98,B4,0.6545000000000001,2017-07-27,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
