system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_31,98.84166042582112,97.7279873143049,94.8128441306022,95.37326785033693,92.32122220317089,89.8584096412888,87.76041658139701,FHIL50,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.19,37.763]}"
2_32,114.787236144627,113.12253445586975,115.0913609410675,120.55444471916385,109.53986846026316,104.48567000225063,104.20427370987068,9Y45LI,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.03,37.992]}"
2_33,107.52399273370247,106.69811359542268,101.46651580796066,102.72791009877011,95.21709352694018,87.35732279192058,91.19296668204328,O85GBN,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.741,37.634]}"
2_34,100.09108900171634,96.06642395873016,90.7416400701897,92.16699566588665,91.474231035016,83.26701266467848,88.96447432896656,8LT1LS,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.052,37.102]}"
2_35,128.99546922209507,132.91455701739363,134.20017373017927,128.43692549914795,117.26498672078861,135.77118217466938,156.80532136967764,M8HWYV,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.093,37.758]}"
2_36,110.87065174431967,106.14295805840297,101.73049853097768,106.37630677337728,107.26694662967802,99.90053371139157,107.33502935378567,GLEXMJ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.201,37.157]}"
2_37,63.69362687121588,60.20954407844346,56.19435206553479,56.97916419256126,58.910150577963975,50.48712486999062,49.74316680746034,MBKUWU,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.666,37.124]}"
2_38,93.05566128299805,91.9564564689017,90.03862962538042,91.63934453086065,90.41830378800202,97.36117760295133,97.18562185831775,DCPQEI,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.892,37.362]}"
2_39,122.07622698982587,124.36770013244407,124.93027324004788,122.20994854613545,116.76706858403978,111.93367275877341,105.64022196659408,NCXAHG,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.699,37.659]}"
2_40,89.78340457302153,85.3391968093296,79.59660588822413,79.94010452325912,72.91241618783229,70.69654687207014,74.95504623320232,I0W78P,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.123,37.921]}"
2_41,100.03023727682938,99.02050939472076,101.24007022127307,103.83122772666465,97.73815849977541,112.73555344991951,116.71000956508215,1MARXW,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.293,37.64]}"
2_42,102.36511276150873,99.4846135779811,97.99512114043159,102.47274125461368,99.25326388678141,99.97849899398778,100.18982145121521,8H5K7F,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.858,37.477]}"
2_43,90.22138711015472,84.88300024534269,88.74588276257546,102.4869161384419,102.6342268211464,86.46168477539317,92.6483939437224,Z4BWJK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.83,37.21]}"
2_44,111.4006224122241,107.52905590115674,102.76539820539207,104.0852771396195,92.90650171408168,85.89379998078687,88.11127347164637,ATV0ME,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.056,37.626]}"
2_45,133.65222542158824,134.6280870375752,133.55704557833562,133.07311305701364,126.91723519935775,116.77591002735915,123.39283890938634,AGP5MW,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.897,37.904]}"
2_46,115.46435471867895,116.74868470386522,117.88882622008333,111.85679414806995,108.9290955195784,103.63175557693478,98.04171160626504,N02HCN,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.476,37.967]}"
2_47,140.88565366729574,138.50005922019733,135.01359563821666,136.91879381069526,129.7307822805135,122.52594337165169,124.21182040848976,AQUPMY,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.983,37.696]}"
2_48,83.91524555702316,80.18108254979089,76.47916459564277,75.48096716389293,75.51159979783907,68.17202694348299,68.61033282326622,4WA8XY,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.71,37.039]}"
2_49,115.81277314352187,116.0886239955617,113.04987985302355,111.20997914555687,107.54799068654083,120.60000367347777,126.36195933925319,52F8OV,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.846,37.399]}"
2_50,108.86076615104128,104.52259595382384,101.90008175644684,106.53029808374828,104.40218136834022,109.47347310085058,120.31164631754086,MMCQ0V,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.057,37.151]}"
